0.00.983.179 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.379.165 W srv  llama_server: -----------------
0.01.379.170 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.01.379.170 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.01.379.171 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.01.379.171 W srv  llama_server: -----------------
0.01.380.574 I srv    load_model: loading model '/workspace/models/Qwen3-8B-Q4_K_M.gguf'
0.01.891.649 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.04.313.936 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.04.324.961 I srv  llama_server: model loaded
0.04.324.971 I srv  llama_server: listening on http://127.0.0.1:8080
0.04.324.972 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.04.324.973 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.27.857.875 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.45.775.304 I slot print_timing: id  2 | task 1941 | prompt eval time =     455.36 ms /   435 tokens (    1.05 ms per token,   955.29 tokens per second)
1.45.775.308 I slot print_timing: id  2 | task 1941 |        eval time =    8306.60 ms /   265 tokens (   31.35 ms per token,    31.90 tokens per second)
1.45.775.309 I slot print_timing: id  2 | task 1941 |       total time =    8761.96 ms /   700 tokens
1.45.775.310 I slot print_timing: id  2 | task 1941 |    graphs reused =       2117
1.45.775.494 I slot      release: id  2 | task 1941 | stop processing: n_tokens = 700, truncated = 0
1.45.839.162 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.272 (> 0.100 thold), f_keep = 0.190
1.45.915.986 I slot launch_slot_: id  2 | task 2210 | processing task, is_child = 0
1.46.592.254 I slot print_timing: id  3 | task 1785 | prompt eval time =     464.03 ms /   435 tokens (    1.07 ms per token,   937.43 tokens per second)
1.46.592.259 I slot print_timing: id  3 | task 1785 |        eval time =   14856.08 ms /   431 tokens (   34.47 ms per token,    29.01 tokens per second)
1.46.592.260 I slot print_timing: id  3 | task 1785 |       total time =   15320.12 ms /   866 tokens
1.46.592.261 I slot print_timing: id  3 | task 1785 |    graphs reused =       2125
1.46.592.413 I slot      release: id  3 | task 1785 | stop processing: n_tokens = 996, truncated = 0
1.46.643.509 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1218772450823
1.46.825.855 I slot launch_slot_: id  3 | task 2223 | processing task, is_child = 0
1.47.494.648 I slot print_timing: id  0 | task 1874 | n_decoded =    355, tg =  28.25 t/s, tg_3s =  22.33 t/s
1.48.565.357 I slot print_timing: id  1 | task 1996 | n_decoded =    271, tg =  29.97 t/s, tg_3s =  22.45 t/s
1.48.953.072 I slot print_timing: id  1 | task 1996 | prompt eval time =     349.01 ms /   304 tokens (    1.15 ms per token,   871.02 tokens per second)
1.48.953.077 I slot print_timing: id  1 | task 1996 |        eval time =    9429.83 ms /   284 tokens (   33.20 ms per token,    30.12 tokens per second)
1.48.953.078 I slot print_timing: id  1 | task 1996 |       total time =    9778.84 ms /   588 tokens
1.48.953.080 I slot print_timing: id  1 | task 1996 |    graphs reused =       2183
1.48.953.235 I slot      release: id  1 | task 1996 | stop processing: n_tokens = 983, truncated = 0
1.48.984.471 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1218774811645
1.49.088.297 I slot launch_slot_: id  1 | task 2284 | processing task, is_child = 0
1.50.292.772 I slot print_timing: id  0 | task 1874 | prompt eval time =     471.03 ms /   434 tokens (    1.09 ms per token,   921.39 tokens per second)
1.50.292.777 I slot print_timing: id  0 | task 1874 |        eval time =   15366.49 ms /   426 tokens (   36.07 ms per token,    27.72 tokens per second)
1.50.292.778 I slot print_timing: id  0 | task 1874 |       total time =   15837.52 ms /   860 tokens
1.50.292.780 I slot print_timing: id  0 | task 1874 |    graphs reused =       2202
1.50.292.852 I slot      release: id  0 | task 1874 | stop processing: n_tokens = 1255, truncated = 0
1.50.344.605 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.446 (> 0.100 thold), f_keep = 0.315
1.50.477.167 I slot launch_slot_: id  0 | task 2308 | processing task, is_child = 0
1.51.137.394 I slot print_timing: id  2 | task 2210 | n_decoded =    100, tg =  20.73 t/s, tg_3s =  20.73 t/s
1.51.494.394 I slot print_timing: id  3 | task 2223 | n_decoded =    100, tg =  23.43 t/s, tg_3s =  23.43 t/s
1.53.272.914 I slot print_timing: id  1 | task 2284 | n_decoded =    100, tg =  27.92 t/s, tg_3s =  27.92 t/s
1.54.042.551 I slot print_timing: id  0 | task 2308 | n_decoded =    103, tg =  34.01 t/s, tg_3s =  34.01 t/s
1.54.160.929 I slot print_timing: id  2 | task 2210 | n_decoded =    202, tg =  25.74 t/s, tg_3s =  33.74 t/s
1.54.517.934 I slot print_timing: id  3 | task 2223 | n_decoded =    202, tg =  27.70 t/s, tg_3s =  33.74 t/s
1.56.219.180 I slot print_timing: id  2 | task 2210 | prompt eval time =     397.49 ms /   356 tokens (    1.12 ms per token,   895.62 tokens per second)
1.56.219.185 I slot print_timing: id  2 | task 2210 |        eval time =    9905.67 ms /   271 tokens (   36.55 ms per token,    27.36 tokens per second)
1.56.219.190 I slot print_timing: id  2 | task 2210 |       total time =   10303.16 ms /   627 tokens
1.56.219.191 I slot print_timing: id  2 | task 2210 |    graphs reused =       2377
1.56.219.263 I slot      release: id  2 | task 2210 | stop processing: n_tokens = 759, truncated = 0
1.56.251.381 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.239 (> 0.100 thold), f_keep = 0.173
1.56.334.521 I slot launch_slot_: id  2 | task 2486 | processing task, is_child = 0
1.56.797.310 I slot print_timing: id  1 | task 2284 | n_decoded =    201, tg =  28.29 t/s, tg_3s =  28.66 t/s
1.57.068.614 I slot print_timing: id  0 | task 2308 | n_decoded =    187, tg =  30.88 t/s, tg_3s =  27.76 t/s
1.57.547.290 I slot print_timing: id  3 | task 2223 | n_decoded =    286, tg =  27.71 t/s, tg_3s =  27.73 t/s
1.59.426.939 I slot print_timing: id  3 | task 2223 | prompt eval time =     399.99 ms /   357 tokens (    1.12 ms per token,   892.52 tokens per second)
1.59.426.944 I slot print_timing: id  3 | task 2223 |        eval time =   12201.07 ms /   349 tokens (   34.96 ms per token,    28.60 tokens per second)
1.59.426.946 I slot print_timing: id  3 | task 2223 |       total time =   12601.06 ms /   706 tokens
1.59.426.947 I slot print_timing: id  3 | task 2223 |    graphs reused =       2464
1.59.427.012 I slot      release: id  3 | task 2223 | stop processing: n_tokens = 1101, truncated = 0
1.59.478.000 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.487 (> 0.100 thold), f_keep = 0.359
1.59.594.697 I slot launch_slot_: id  3 | task 2578 | processing task, is_child = 0
2.00.060.835 I slot print_timing: id  1 | task 2284 | n_decoded =    292, tg =  28.16 t/s, tg_3s =  27.88 t/s
2.00.092.724 I slot print_timing: id  0 | task 2308 | n_decoded =    270, tg =  29.74 t/s, tg_3s =  27.45 t/s
2.00.303.929 I slot print_timing: id  2 | task 2486 | n_decoded =    100, tg =  28.52 t/s, tg_3s =  28.52 t/s
2.03.081.954 I slot print_timing: id  1 | task 2284 | n_decoded =    393, tg =  29.35 t/s, tg_3s =  33.43 t/s
2.03.082.580 I slot print_timing: id  3 | task 2578 | n_decoded =    102, tg =  33.77 t/s, tg_3s =  33.77 t/s
2.03.111.770 I slot print_timing: id  0 | task 2308 | n_decoded =    371, tg =  30.67 t/s, tg_3s =  33.45 t/s
2.03.202.215 I slot print_timing: id  1 | task 2284 | prompt eval time =     602.80 ms /   621 tokens (    0.97 ms per token,  1030.19 tokens per second)
2.03.202.219 I slot print_timing: id  1 | task 2284 |        eval time =   13511.09 ms /   397 tokens (   34.03 ms per token,    29.38 tokens per second)
2.03.202.221 I slot print_timing: id  1 | task 2284 |       total time =   14113.89 ms /  1018 tokens
2.03.202.222 I slot print_timing: id  1 | task 2284 |    graphs reused =       2569
2.03.202.293 I slot      release: id  1 | task 2284 | stop processing: n_tokens = 1018, truncated = 0
2.03.233.969 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.203 (> 0.100 thold), f_keep = 0.129
2.03.342.494 I slot launch_slot_: id  1 | task 2686 | processing task, is_child = 0
2.03.884.950 I slot print_timing: id  2 | task 2486 | n_decoded =    199, tg =  28.08 t/s, tg_3s =  27.65 t/s
2.06.108.145 I slot print_timing: id  3 | task 2578 | n_decoded =    182, tg =  30.10 t/s, tg_3s =  26.44 t/s
2.06.137.492 I slot print_timing: id  0 | task 2308 | n_decoded =    451, tg =  29.82 t/s, tg_3s =  26.44 t/s
2.06.590.442 I slot print_timing: id  0 | task 2308 | prompt eval time =     536.50 ms /   491 tokens (    1.09 ms per token,   915.20 tokens per second)
2.06.590.447 I slot print_timing: id  0 | task 2308 |        eval time =   15576.74 ms /   466 tokens (   33.43 ms per token,    29.92 tokens per second)
2.06.590.451 I slot print_timing: id  0 | task 2308 |       total time =   16113.23 ms /   957 tokens
2.06.590.452 I slot print_timing: id  0 | task 2308 |    graphs reused =       2657
2.06.590.522 I slot      release: id  0 | task 2308 | stop processing: n_tokens = 1351, truncated = 0
2.06.642.425 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.435 (> 0.100 thold), f_keep = 0.292
2.06.783.379 I slot launch_slot_: id  0 | task 2780 | processing task, is_child = 0
2.07.331.463 I slot print_timing: id  2 | task 2486 | n_decoded =    292, tg =  27.72 t/s, tg_3s =  26.98 t/s
2.07.518.459 I slot print_timing: id  1 | task 2686 | n_decoded =    100, tg =  27.52 t/s, tg_3s =  27.52 t/s
2.09.132.241 I slot print_timing: id  3 | task 2578 | n_decoded =    261, tg =  28.77 t/s, tg_3s =  26.12 t/s
2.10.150.243 I slot print_timing: id  2 | task 2486 | prompt eval time =     463.32 ms /   416 tokens (    1.11 ms per token,   897.86 tokens per second)
2.10.150.248 I slot print_timing: id  2 | task 2486 |        eval time =   13352.37 ms /   386 tokens (   34.59 ms per token,    28.91 tokens per second)
2.10.150.249 I slot print_timing: id  2 | task 2486 |       total time =   13815.70 ms /   802 tokens
2.10.150.250 I slot print_timing: id  2 | task 2486 |    graphs reused =       2751
2.10.150.307 I slot      release: id  2 | task 2486 | stop processing: n_tokens = 932, truncated = 0
2.10.182.194 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.185 (> 0.100 thold), f_keep = 0.141
2.10.282.032 I slot launch_slot_: id  2 | task 2877 | processing task, is_child = 0
2.10.854.862 I slot print_timing: id  1 | task 2686 | n_decoded =    190, tg =  27.26 t/s, tg_3s =  26.98 t/s
2.10.947.945 I slot print_timing: id  0 | task 2780 | n_decoded =    100, tg =  27.64 t/s, tg_3s =  27.64 t/s
2.12.145.898 I slot print_timing: id  3 | task 2578 | n_decoded =    340, tg =  28.14 t/s, tg_3s =  26.21 t/s
2.13.884.595 I slot print_timing: id  1 | task 2686 | n_decoded =    291, tg =  29.10 t/s, tg_3s =  33.34 t/s
2.13.884.910 I slot print_timing: id  2 | task 2877 | n_decoded =    102, tg =  33.67 t/s, tg_3s =  33.67 t/s
2.13.974.949 I slot print_timing: id  0 | task 2780 | n_decoded =    201, tg =  30.25 t/s, tg_3s =  33.37 t/s
2.14.608.140 I slot print_timing: id  3 | task 2578 | prompt eval time =     467.03 ms /   416 tokens (    1.12 ms per token,   890.73 tokens per second)
2.14.608.145 I slot print_timing: id  3 | task 2578 |        eval time =   14546.37 ms /   422 tokens (   34.47 ms per token,    29.01 tokens per second)
2.14.608.146 I slot print_timing: id  3 | task 2578 |       total time =   15013.40 ms /   838 tokens
2.14.608.147 I slot print_timing: id  3 | task 2578 |    graphs reused =       2875
2.14.608.210 I slot      release: id  3 | task 2578 | stop processing: n_tokens = 1232, truncated = 0
2.14.659.547 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.406 (> 0.100 thold), f_keep = 0.321
2.14.825.146 I slot launch_slot_: id  3 | task 3006 | processing task, is_child = 0
2.16.909.985 I slot print_timing: id  1 | task 2686 | n_decoded =    368, tg =  28.25 t/s, tg_3s =  25.45 t/s
2.16.910.292 I slot print_timing: id  2 | task 2877 | n_decoded =    179, tg =  29.56 t/s, tg_3s =  25.45 t/s
2.16.999.960 I slot print_timing: id  0 | task 2780 | n_decoded =    278, tg =  28.75 t/s, tg_3s =  25.45 t/s
2.18.437.609 I slot print_timing: id  3 | task 3006 | n_decoded =    102, tg =  33.67 t/s, tg_3s =  33.67 t/s
2.19.916.411 I slot print_timing: id  1 | task 2686 | n_decoded =    468, tg =  29.19 t/s, tg_3s =  33.26 t/s
2.19.916.722 I slot print_timing: id  2 | task 2877 | n_decoded =    279, tg =  30.79 t/s, tg_3s =  33.26 t/s
2.20.006.590 I slot print_timing: id  0 | task 2780 | n_decoded =    378, tg =  29.82 t/s, tg_3s =  33.26 t/s
2.20.097.119 I slot print_timing: id  1 | task 2686 | prompt eval time =     542.00 ms /   514 tokens (    1.05 ms per token,   948.33 tokens per second)
2.20.097.124 I slot print_timing: id  1 | task 2686 |        eval time =   16212.58 ms /   474 tokens (   34.20 ms per token,    29.24 tokens per second)
2.20.097.125 I slot print_timing: id  1 | task 2686 |       total time =   16754.58 ms /   988 tokens
2.20.097.126 I slot print_timing: id  1 | task 2686 |    graphs reused =       3030
2.20.097.184 I slot      release: id  1 | task 2686 | stop processing: n_tokens = 1118, truncated = 0
2.20.128.832 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.234 (> 0.100 thold), f_keep = 0.117
2.20.246.629 I slot launch_slot_: id  1 | task 3165 | processing task, is_child = 0
2.21.451.545 I slot print_timing: id  3 | task 3006 | n_decoded =    183, tg =  30.28 t/s, tg_3s =  26.88 t/s
2.22.933.844 I slot print_timing: id  2 | task 2877 | n_decoded =    360, tg =  29.81 t/s, tg_3s =  26.85 t/s
2.23.024.381 I slot print_timing: id  0 | task 2780 | n_decoded =    459, tg =  29.25 t/s, tg_3s =  26.84 t/s
2.23.657.506 I slot print_timing: id  0 | task 2780 | prompt eval time =     547.16 ms /   514 tokens (    1.06 ms per token,   939.39 tokens per second)
2.23.657.511 I slot print_timing: id  0 | task 2780 |        eval time =   16326.93 ms /   480 tokens (   34.01 ms per token,    29.40 tokens per second)
2.23.657.512 I slot print_timing: id  0 | task 2780 |       total time =   16874.10 ms /   994 tokens
2.23.657.514 I slot print_timing: id  0 | task 2780 |    graphs reused =       3126
2.23.657.585 I slot      release: id  0 | task 2780 | stop processing: n_tokens = 1388, truncated = 0
2.23.709.403 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.479 (> 0.100 thold), f_keep = 0.285
2.23.895.326 I slot launch_slot_: id  0 | task 3266 | processing task, is_child = 0
2.24.364.252 I slot print_timing: id  1 | task 3165 | n_decoded =    101, tg =  27.69 t/s, tg_3s =  27.69 t/s
2.24.458.510 I slot print_timing: id  3 | task 3006 | n_decoded =    262, tg =  28.95 t/s, tg_3s =  26.27 t/s
2.25.958.932 I slot print_timing: id  2 | task 2877 | n_decoded =    440, tg =  29.13 t/s, tg_3s =  26.45 t/s
2.27.379.568 I slot print_timing: id  0 | task 3266 | n_decoded =    101, tg =  33.49 t/s, tg_3s =  33.49 t/s
2.27.379.883 I slot print_timing: id  1 | task 3165 | n_decoded =    201, tg =  30.17 t/s, tg_3s =  33.16 t/s
2.27.471.446 I slot print_timing: id  3 | task 3006 | n_decoded =    362, tg =  30.01 t/s, tg_3s =  33.19 t/s
2.28.348.314 I slot print_timing: id  2 | task 2877 | prompt eval time =     573.33 ms /   577 tokens (    0.99 ms per token,  1006.40 tokens per second)
2.28.348.319 I slot print_timing: id  2 | task 2877 |        eval time =   17492.92 ms /   519 tokens (   33.71 ms per token,    29.67 tokens per second)
2.28.348.320 I slot print_timing: id  2 | task 2877 |       total time =   18066.25 ms /  1096 tokens
2.28.348.322 I slot print_timing: id  2 | task 2877 |    graphs reused =       3258
2.28.348.392 I slot      release: id  2 | task 2877 | stop processing: n_tokens = 1226, truncated = 0
2.28.380.331 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.262 (> 0.100 thold), f_keep = 0.108
2.28.508.045 I slot launch_slot_: id  2 | task 3401 | processing task, is_child = 0
2.30.397.035 I slot print_timing: id  0 | task 3266 | n_decoded =    184, tg =  30.50 t/s, tg_3s =  27.51 t/s
2.30.397.351 I slot print_timing: id  1 | task 3165 | n_decoded =    284, tg =  29.34 t/s, tg_3s =  27.51 t/s
2.30.488.676 I slot print_timing: id  3 | task 3006 | n_decoded =    445, tg =  29.51 t/s, tg_3s =  27.51 t/s
2.30.668.299 I slot print_timing: id  1 | task 3165 | prompt eval time =     469.89 ms /   430 tokens (    1.09 ms per token,   915.11 tokens per second)
2.30.668.304 I slot print_timing: id  1 | task 3165 |        eval time =    9951.76 ms /   293 tokens (   33.97 ms per token,    29.44 tokens per second)
2.30.668.305 I slot print_timing: id  1 | task 3165 |       total time =   10421.65 ms /   723 tokens
2.30.668.307 I slot print_timing: id  1 | task 3165 |    graphs reused =       3315
2.30.668.370 I slot      release: id  1 | task 3165 | stop processing: n_tokens = 853, truncated = 0
2.30.700.022 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1218816526780
2.30.829.377 I slot launch_slot_: id  1 | task 3462 | processing task, is_child = 0
2.32.434.296 I slot print_timing: id  2 | task 3401 | n_decoded =    100, tg =  28.40 t/s, tg_3s =  28.40 t/s
2.33.398.256 I slot print_timing: id  0 | task 3266 | n_decoded =    266, tg =  29.44 t/s, tg_3s =  27.32 t/s
2.33.489.324 I slot print_timing: id  3 | task 3006 | n_decoded =    527, tg =  29.15 t/s, tg_3s =  27.33 t/s
2.34.271.615 I slot print_timing: id  1 | task 3462 | n_decoded =    101, tg =  33.40 t/s, tg_3s =  33.40 t/s
2.35.454.409 I slot print_timing: id  2 | task 3401 | n_decoded =    200, tg =  30.57 t/s, tg_3s =  33.11 t/s
2.35.515.102 I slot print_timing: id  3 | task 3006 | prompt eval time =     583.42 ms /   575 tokens (    1.01 ms per token,   985.57 tokens per second)
2.35.515.107 I slot print_timing: id  3 | task 3006 |        eval time =   20106.49 ms /   594 tokens (   33.85 ms per token,    29.54 tokens per second)
2.35.515.109 I slot print_timing: id  3 | task 3006 |       total time =   20689.91 ms /  1169 tokens
2.35.515.110 I slot print_timing: id  3 | task 3006 |    graphs reused =       3454
2.35.515.187 I slot      release: id  3 | task 3006 | stop processing: n_tokens = 1565, truncated = 0
2.35.566.305 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1218821373597
2.35.728.287 I slot launch_slot_: id  3 | task 3607 | processing task, is_child = 0
2.36.414.210 I slot print_timing: id  0 | task 3266 | n_decoded =    342, tg =  28.38 t/s, tg_3s =  25.20 t/s
2.37.280.060 I slot print_timing: id  1 | task 3462 | n_decoded =    177, tg =  29.34 t/s, tg_3s =  25.26 t/s
2.38.292.446 I slot print_timing: id  0 | task 3266 | prompt eval time =     468.48 ms /   426 tokens (    1.10 ms per token,   909.33 tokens per second)
2.38.292.451 I slot print_timing: id  0 | task 3266 |        eval time =   13928.62 ms /   405 tokens (   34.39 ms per token,    29.08 tokens per second)
2.38.292.452 I slot print_timing: id  0 | task 3266 |       total time =   14397.09 ms /   831 tokens
2.38.292.453 I slot print_timing: id  0 | task 3266 |    graphs reused =       3520
2.38.292.524 I slot      release: id  0 | task 3266 | stop processing: n_tokens = 1229, truncated = 0
2.38.319.477 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.458 (> 0.100 thold), f_keep = 0.321
2.38.537.740 I slot launch_slot_: id  0 | task 3676 | processing task, is_child = 0
2.39.071.246 I slot print_timing: id  2 | task 3401 | n_decoded =    273, tg =  26.87 t/s, tg_3s =  20.18 t/s
2.40.003.593 I slot print_timing: id  3 | task 3607 | n_decoded =    100, tg =  27.16 t/s, tg_3s =  27.16 t/s
2.40.302.778 I slot print_timing: id  1 | task 3462 | n_decoded =    254, tg =  28.05 t/s, tg_3s =  25.47 t/s
2.41.117.669 I slot print_timing: id  2 | task 3401 | prompt eval time =     404.61 ms /   375 tokens (    1.08 ms per token,   926.82 tokens per second)
2.41.117.674 I slot print_timing: id  2 | task 3401 |        eval time =   12204.99 ms /   341 tokens (   35.79 ms per token,    27.94 tokens per second)
2.41.117.676 I slot print_timing: id  2 | task 3401 |       total time =   12609.60 ms /   716 tokens
2.41.117.696 I slot print_timing: id  2 | task 3401 |    graphs reused =       3587
2.41.117.760 I slot      release: id  2 | task 3401 | stop processing: n_tokens = 848, truncated = 0
2.41.149.554 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.245 (> 0.100 thold), f_keep = 0.154
2.41.239.838 I slot launch_slot_: id  2 | task 3747 | processing task, is_child = 0
2.42.583.839 I slot print_timing: id  0 | task 3676 | n_decoded =    100, tg =  28.46 t/s, tg_3s =  28.46 t/s
2.43.032.558 I slot print_timing: id  3 | task 3607 | n_decoded =    183, tg =  27.27 t/s, tg_3s =  27.40 t/s
2.43.330.045 I slot print_timing: id  1 | task 3462 | n_decoded =    337, tg =  27.89 t/s, tg_3s =  27.42 t/s
2.44.347.788 I slot print_timing: id  1 | task 3462 | prompt eval time =     418.30 ms /   372 tokens (    1.12 ms per token,   889.31 tokens per second)
2.44.347.793 I slot print_timing: id  1 | task 3462 |        eval time =   13100.08 ms /   371 tokens (   35.31 ms per token,    28.32 tokens per second)
2.44.347.794 I slot print_timing: id  1 | task 3462 |       total time =   13518.39 ms /   743 tokens
2.44.347.795 I slot print_timing: id  1 | task 3462 |    graphs reused =       3674
2.44.347.880 I slot      release: id  1 | task 3462 | stop processing: n_tokens = 1142, truncated = 0
2.44.379.263 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.495 (> 0.100 thold), f_keep = 0.346
2.44.499.535 I slot launch_slot_: id  1 | task 3838 | processing task, is_child = 0
2.45.249.166 I slot print_timing: id  2 | task 3747 | n_decoded =    100, tg =  28.24 t/s, tg_3s =  28.24 t/s
2.45.607.019 I slot print_timing: id  0 | task 3676 | n_decoded =    182, tg =  27.84 t/s, tg_3s =  27.12 t/s
2.46.054.193 I slot print_timing: id  3 | task 3607 | n_decoded =    265, tg =  27.23 t/s, tg_3s =  27.14 t/s
2.48.001.059 I slot print_timing: id  1 | task 3838 | n_decoded =    102, tg =  33.71 t/s, tg_3s =  33.71 t/s
2.48.031.858 I slot print_timing: id  3 | task 3607 | prompt eval time =     593.53 ms /   597 tokens (    0.99 ms per token,  1005.84 tokens per second)
2.48.031.863 I slot print_timing: id  3 | task 3607 |        eval time =   11710.01 ms /   331 tokens (   35.38 ms per token,    28.27 tokens per second)
2.48.031.864 I slot print_timing: id  3 | task 3607 |       total time =   12303.54 ms /   928 tokens
2.48.031.865 I slot print_timing: id  3 | task 3607 |    graphs reused =       3774
2.48.031.931 I slot      release: id  3 | task 3607 | stop processing: n_tokens = 928, truncated = 0
2.48.083.122 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.338 (> 0.100 thold), f_keep = 0.141
2.48.181.577 I slot launch_slot_: id  3 | task 3944 | processing task, is_child = 0
2.48.455.961 I slot print_timing: id  2 | task 3747 | n_decoded =    196, tg =  29.04 t/s, tg_3s =  29.94 t/s
2.48.636.827 I slot print_timing: id  0 | task 3676 | n_decoded =    272, tg =  28.43 t/s, tg_3s =  29.70 t/s
2.51.022.266 I slot print_timing: id  1 | task 3838 | n_decoded =    192, tg =  31.75 t/s, tg_3s =  29.79 t/s
2.51.467.914 I slot print_timing: id  2 | task 3747 | n_decoded =    297, tg =  30.43 t/s, tg_3s =  33.53 t/s
2.51.468.228 I slot print_timing: id  3 | task 3944 | n_decoded =    102, tg =  33.87 t/s, tg_3s =  33.87 t/s
2.51.646.673 I slot print_timing: id  0 | task 3676 | n_decoded =    373, tg =  29.66 t/s, tg_3s =  33.56 t/s
2.53.690.548 I slot print_timing: id  2 | task 3747 | prompt eval time =     467.71 ms /   403 tokens (    1.16 ms per token,   861.64 tokens per second)
2.53.690.554 I slot print_timing: id  2 | task 3747 |        eval time =   11982.97 ms /   371 tokens (   32.30 ms per token,    30.96 tokens per second)
2.53.690.555 I slot print_timing: id  2 | task 3747 |       total time =   12450.68 ms /   774 tokens
2.53.690.556 I slot print_timing: id  2 | task 3747 |    graphs reused =       3948
2.53.690.623 I slot      release: id  2 | task 3747 | stop processing: n_tokens = 904, truncated = 0
2.53.722.724 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1218839549033
2.53.857.336 I slot launch_slot_: id  2 | task 4122 | processing task, is_child = 0
2.54.146.541 I slot print_timing: id  0 | task 3676 | prompt eval time =     532.65 ms /   464 tokens (    1.15 ms per token,   871.12 tokens per second)
2.54.146.546 I slot print_timing: id  0 | task 3676 |        eval time =   15076.12 ms /   443 tokens (   34.03 ms per token,    29.38 tokens per second)
2.54.146.547 I slot print_timing: id  0 | task 3676 |       total time =   15608.77 ms /   907 tokens
2.54.146.548 I slot print_timing: id  0 | task 3676 |    graphs reused =       3948
2.54.146.623 I slot      release: id  0 | task 3676 | stop processing: n_tokens = 1304, truncated = 0
2.54.147.176 I slot print_timing: id  1 | task 3838 | n_decoded =    283, tg =  30.85 t/s, tg_3s =  29.12 t/s
2.54.174.686 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1218840005033
2.54.309.825 I slot launch_slot_: id  0 | task 4125 | processing task, is_child = 0
2.54.874.998 I slot print_timing: id  3 | task 3944 | n_decoded =    180, tg =  28.04 t/s, tg_3s =  22.90 t/s
2.56.728.381 I slot print_timing: id  3 | task 3944 | prompt eval time =     274.87 ms /   257 tokens (    1.07 ms per token,   935.00 tokens per second)
2.56.728.386 I slot print_timing: id  3 | task 3944 |        eval time =    8271.90 ms /   242 tokens (   34.18 ms per token,    29.26 tokens per second)
2.56.728.387 I slot print_timing: id  3 | task 3944 |       total time =    8546.77 ms /   499 tokens
2.56.728.389 I slot print_timing: id  3 | task 3944 |    graphs reused =       4010
2.56.728.438 I slot      release: id  3 | task 3944 | stop processing: n_tokens = 629, truncated = 0
2.56.754.462 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1218842586848
2.56.903.029 I slot launch_slot_: id  3 | task 4190 | processing task, is_child = 0
2.57.379.941 I slot print_timing: id  1 | task 3838 | n_decoded =    349, tg =  28.13 t/s, tg_3s =  20.42 t/s
2.58.367.795 I slot print_timing: id  2 | task 4122 | n_decoded =    100, tg =  23.70 t/s, tg_3s =  23.70 t/s
2.58.427.108 I slot print_timing: id  0 | task 4125 | n_decoded =    100, tg =  28.14 t/s, tg_3s =  28.14 t/s
2.58.517.337 I slot print_timing: id  1 | task 3838 | prompt eval time =     475.35 ms /   403 tokens (    1.18 ms per token,   847.79 tokens per second)
2.58.517.341 I slot print_timing: id  1 | task 3838 |        eval time =   13542.42 ms /   387 tokens (   34.99 ms per token,    28.58 tokens per second)
2.58.517.342 I slot print_timing: id  1 | task 3838 |       total time =   14017.78 ms /   790 tokens
2.58.517.344 I slot print_timing: id  1 | task 3838 |    graphs reused =       4047
2.58.517.416 I slot      release: id  1 | task 3838 | stop processing: n_tokens = 1184, truncated = 0
2.58.548.795 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1218844375843
2.58.662.489 I slot launch_slot_: id  1 | task 4231 | processing task, is_child = 0
