ggml_cuda_init: found 4 CUDA devices (Total VRAM: 48732 MiB):
  Device 0: NVIDIA TITAN Xp, compute capability 6.1, VMM: yes, VRAM: 12183 MiB
  Device 1: NVIDIA TITAN Xp, compute capability 6.1, VMM: yes, VRAM: 12183 MiB
  Device 2: NVIDIA TITAN Xp, compute capability 6.1, VMM: yes, VRAM: 12183 MiB
  Device 3: NVIDIA TITAN Xp, compute capability 6.1, VMM: yes, VRAM: 12183 MiB
llama_print_build_info: build = 1 (69bf643)
llama_print_build_info: built with GNU 13.4.0 for Linux x86_64
llama_quantize: quantizing '/workspace/models/midm-11b-F16.gguf' to '/workspace/models/midm-11b-Q4_K_M.gguf' as Q4_K_M
llama_model_loader: loaded meta data with 34 key-value pairs and 435 tensors from /workspace/models/midm-11b-F16.gguf (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = llama
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                     general.sampling.top_k i32              = 20
llama_model_loader: - kv   3:                     general.sampling.top_p f32              = 0.700000
llama_model_loader: - kv   4:                      general.sampling.temp f32              = 0.800000
llama_model_loader: - kv   5:                               general.name str              = Midm 11b
llama_model_loader: - kv   6:                           general.basename str              = midm
llama_model_loader: - kv   7:                         general.size_label str              = 11B
llama_model_loader: - kv   8:                            general.license str              = mit
llama_model_loader: - kv   9:                               general.tags arr[str,4]       = ["KT", "K-intelligence", "Mi:dm", "te...
llama_model_loader: - kv  10:                          general.languages arr[str,2]       = ["en", "ko"]
llama_model_loader: - kv  11:                          llama.block_count u32              = 48
llama_model_loader: - kv  12:                       llama.context_length u32              = 32768
llama_model_loader: - kv  13:                     llama.embedding_length u32              = 4096
llama_model_loader: - kv  14:                  llama.feed_forward_length u32              = 14336
llama_model_loader: - kv  15:                 llama.attention.head_count u32              = 32
llama_model_loader: - kv  16:              llama.attention.head_count_kv u32              = 8
llama_model_loader: - kv  17:                       llama.rope.freq_base f32              = 8000000.000000
llama_model_loader: - kv  18:     llama.attention.layer_norm_rms_epsilon f32              = 0.000010
llama_model_loader: - kv  19:                 llama.attention.key_length u32              = 128
llama_model_loader: - kv  20:               llama.attention.value_length u32              = 128
llama_model_loader: - kv  21:                          general.file_type u32              = 1
llama_model_loader: - kv  22:                           llama.vocab_size u32              = 131384
llama_model_loader: - kv  23:                 llama.rope.dimension_count u32              = 128
llama_model_loader: - kv  24:               general.quantization_version u32              = 2
llama_model_loader: - kv  25:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  26:                         tokenizer.ggml.pre str              = midm-2.0
llama_model_loader: - kv  27:                      tokenizer.ggml.tokens arr[str,131384]  = ["<|begin_of_text|>", "<pad>", "<|end...
llama_model_loader: - kv  28:                  tokenizer.ggml.token_type arr[i32,131384]  = [3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  29:                      tokenizer.ggml.merges arr[str,131042]  = ["ë ĭ", "ì Ĺ", "Ġ í", "Ŀ ´", ...
[ 153/ 435] blk.16.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 154/ 435] blk.16.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 155/ 435] blk.16.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 156/ 435] blk.16.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 157/ 435] blk.17.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 158/ 435] blk.17.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 159/ 435] blk.17.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 160/ 435] blk.17.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 161/ 435] blk.17.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 162/ 435] blk.17.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 163/ 435] blk.17.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 164/ 435] blk.17.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 165/ 435] blk.17.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 166/ 435] blk.18.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 167/ 435] blk.18.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 168/ 435] blk.18.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 169/ 435] blk.18.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 170/ 435] blk.18.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 171/ 435] blk.18.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 172/ 435] blk.18.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 173/ 435] blk.18.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 174/ 435] blk.18.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 175/ 435] blk.19.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 176/ 435] blk.19.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 177/ 435] blk.19.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 178/ 435] blk.19.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 179/ 435] blk.19.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 180/ 435] blk.19.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 181/ 435] blk.19.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 182/ 435] blk.19.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 183/ 435] blk.19.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 184/ 435] blk.20.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 185/ 435] blk.20.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 186/ 435] blk.20.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 187/ 435] blk.20.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 188/ 435] blk.20.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 189/ 435] blk.20.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 190/ 435] blk.20.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 191/ 435] blk.20.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 192/ 435] blk.20.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 193/ 435] blk.21.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 194/ 435] blk.21.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 195/ 435] blk.21.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 196/ 435] blk.21.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 197/ 435] blk.21.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 198/ 435] blk.21.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 199/ 435] blk.21.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 200/ 435] blk.21.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 201/ 435] blk.21.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 202/ 435] blk.22.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 203/ 435] blk.22.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 204/ 435] blk.22.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 205/ 435] blk.22.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 206/ 435] blk.22.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 207/ 435] blk.22.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 208/ 435] blk.22.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 209/ 435] blk.22.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 210/ 435] blk.22.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 211/ 435] blk.23.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 212/ 435] blk.23.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 213/ 435] blk.23.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 214/ 435] blk.23.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 215/ 435] blk.23.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 216/ 435] blk.23.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 217/ 435] blk.23.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 218/ 435] blk.23.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 219/ 435] blk.23.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 220/ 435] blk.24.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 221/ 435] blk.24.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 222/ 435] blk.24.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 223/ 435] blk.24.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 224/ 435] blk.24.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 225/ 435] blk.24.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 226/ 435] blk.24.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 227/ 435] blk.24.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 228/ 435] blk.24.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 229/ 435] blk.25.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 230/ 435] blk.25.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 231/ 435] blk.25.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 232/ 435] blk.25.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 233/ 435] blk.25.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 234/ 435] blk.25.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 235/ 435] blk.25.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 236/ 435] blk.25.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 237/ 435] blk.25.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 238/ 435] blk.26.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 239/ 435] blk.26.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 240/ 435] blk.26.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 241/ 435] blk.26.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 242/ 435] blk.26.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 243/ 435] blk.26.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 244/ 435] blk.26.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 245/ 435] blk.26.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 246/ 435] blk.26.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 247/ 435] blk.27.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 248/ 435] blk.27.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 249/ 435] blk.27.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 250/ 435] blk.27.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 251/ 435] blk.27.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 252/ 435] blk.27.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 253/ 435] blk.27.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 254/ 435] blk.27.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 255/ 435] blk.27.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 256/ 435] blk.28.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 257/ 435] blk.28.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 258/ 435] blk.28.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 259/ 435] blk.28.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 260/ 435] blk.28.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 261/ 435] blk.28.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 262/ 435] blk.28.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 263/ 435] blk.28.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 264/ 435] blk.28.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 265/ 435] blk.29.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 266/ 435] blk.29.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 267/ 435] blk.29.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 268/ 435] blk.29.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 269/ 435] blk.29.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 270/ 435] blk.29.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 271/ 435] blk.29.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 272/ 435] blk.29.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 273/ 435] blk.29.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 274/ 435] blk.30.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 275/ 435] blk.30.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 276/ 435] blk.30.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 277/ 435] blk.30.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 278/ 435] blk.30.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 279/ 435] blk.30.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 280/ 435] blk.30.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 281/ 435] blk.30.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 282/ 435] blk.30.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 283/ 435] blk.31.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 284/ 435] blk.31.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 285/ 435] blk.31.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 286/ 435] blk.31.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 287/ 435] blk.31.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 288/ 435] blk.31.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 289/ 435] blk.31.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 290/ 435] blk.31.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 291/ 435] blk.31.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 292/ 435] blk.32.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 293/ 435] blk.32.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 294/ 435] blk.32.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 295/ 435] blk.32.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 296/ 435] blk.32.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 297/ 435] blk.32.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 298/ 435] blk.32.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 299/ 435] blk.32.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 300/ 435] blk.32.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 301/ 435] blk.33.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 302/ 435] blk.33.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 303/ 435] blk.33.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 304/ 435] blk.33.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 305/ 435] blk.33.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 306/ 435] blk.33.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 307/ 435] blk.33.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 308/ 435] blk.33.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 309/ 435] blk.33.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 310/ 435] blk.34.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 311/ 435] blk.34.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 312/ 435] blk.34.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 313/ 435] blk.34.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 314/ 435] blk.34.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 315/ 435] blk.34.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 316/ 435] blk.34.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 317/ 435] blk.34.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 318/ 435] blk.34.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 319/ 435] blk.35.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 320/ 435] blk.35.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 321/ 435] blk.35.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 322/ 435] blk.35.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 323/ 435] blk.35.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 324/ 435] blk.35.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 325/ 435] blk.35.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 326/ 435] blk.35.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 327/ 435] blk.35.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
